source_id,source_type,source_tier,source_name,source_url,source_file,extraction_method,extraction_confidence,ad_date,bs_year,bs_month,bs_day,weekday_if_available,raw_text,raw_html_snippet_or_image_ref,page_number_if_pdf,image_crop_path_if_available,ocr_engine_if_used,parser_version,manual_review_status,usable_for_training,usable_for_official_claim,notes,created_at
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-07-16,2010,4,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-07-16,2010,4,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=32",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1953-08-17,2010,5,1,,2010-05-01 -> 1953-08-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-08-17,2010,5,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-08-17,2010,5,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1953-09-17,2010,6,1,,2010-06-01 -> 1953-09-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-09-17,2010,6,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-09-17,2010,6,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1953-10-17,2010,7,1,,2010-07-01 -> 1953-10-17,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-10-17,2010,7,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-10-17,2010,7,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1953-11-16,2010,8,1,,2010-08-01 -> 1953-11-16,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-11-16,2010,8,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-11-16,2010,8,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1953-12-15,2010,9,1,,2010-09-01 -> 1953-12-15,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1953-12-15,2010,9,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1953-12-15,2010,9,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1954-01-14,2010,10,1,,2010-10-01 -> 1954-01-14,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1954-01-14,2010,10,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1954-01-14,2010,10,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=29",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1954-02-12,2010,11,1,,2010-11-01 -> 1954-02-12,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1954-02-12,2010,11,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1954-02-12,2010,11,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1954-03-14,2010,12,1,,2010-12-01 -> 1954-03-14,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1954-03-14,2010,12,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
sharingapples_nepali_date_config,software_table_reference,5,sharingapples/nepali-date config.js,https://raw.githubusercontent.com/sharingapples/nepali-date/master/src/config.js,data/future_bs/witnesses/raw/open_source/sharingapples_config.js,open_source_month_table_to_month_start,0.72,1954-03-14,2010,12,1,,"bs_year=2010; month_lengths=[31, 31, 32, 32, 31, 30, 30, 29, 30, 29, 30, 30]; selected_month_length=30",data/future_bs/witnesses/raw/open_source/sharingapples_config.js,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
hamropatro_public_daysInMonth_js,third_party_reference,6,HamroPatro public JS/day archive,https://english.hamropatro.com/date/2082-1-1,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,local_public_archive_day1_filter,0.8,1954-04-13,2011,1,1,,2011-01-01 -> 1954-04-13,data/source_archive/hamropatro/hamropatro_bs_ad_2000_2099.csv,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Low-trust third-party public witness; not official.,2026-05-07T22:32:07Z
medic_bikram_sambat_daysInMonth,software_table_reference,5,medic/bikram-sambat daysInMonth.json,https://raw.githubusercontent.com/medic/bikram-sambat/master/test-data/daysInMonth.json,data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,open_source_month_table_to_month_start,0.72,1954-04-13,2011,1,1,,"bs_year=2011; month_lengths=[31, 32, 31, 32, 31, 30, 30, 30, 29, 29, 30, 31]; selected_month_length=31",data/future_bs/witnesses/raw/open_source/medic_daysInMonth.json,,,,witness_reconstruction_v1,machine_extracted_needs_review,true,false,Month-start derived from public source table and 2000-01-01 BS epoch.,2026-05-07T22:32:07Z
